Date,Customer ID,Order ID,Order Amount,Marketing Campaign,Product Launch,City,Payment Method,Customer Segment,Sales Representative,Discount Applied
2022-05-01 22:08:20,57545583,868494946,841.59,Email Promo,No,Indianapolis,Credit Card,Regular Customer,Robert Lee,No
2023-08-08 15:37:56,6323,276405737,918.261,Email Promo,No,Washington,PayPal,Loyal Customer,Lisa Garcia,No
2021-07-31 05:27:13,747,59106473,1342.26,Email Promo,Yes,Detroit,PayPal,New Customer,Michael Wilson,No
2020-09-25 01:14:55,8948,4617703,1721.25,Summer Sale,Yes,Boston,Credit Card,New Customer,Charles Anderson,No
2023-02-14 11:14:35,117281390,98040,1189.848,Holiday Campaign,Yes,Louisville,Credit Card,New Customer,Donna Brooks,No
2022-09-12 13:07:36,215677566,32640948,498.8,Referral,No,Houston,Credit Card,Loyal Customer,Nancy Moore,No
2021-01-17 03:08:46,8527551,42206,1544.5079999999998,Holiday Campaign,Yes,San Francisco,PayPal,Loyal Customer,Margaret Young,No
2023-08-19 23:29:04,4369672,494627,959.69,Email Promo,No,Denver,Cash,Loyal Customer,George Harris,No
2023-05-28 00:40:06,929,495780,1021.22,Referral,No,Philadelphia,Cash,Regular Customer,Steven Wright,No
2020-12-03 16:19:53,29434,3465,1538.2764,Holiday Campaign,Yes,Chicago,Credit Card,New Customer,Jennifer Jones,No
2021-07-21 17:26:41,78601,9996110,603.07,Referral,No,New York,PayPal,Regular Customer,Paul Rodriguez,No
2022-04-25 07:45:21,36537951,709583,1343.86,Holiday Campaign,Yes,Dallas,PayPal,Loyal Customer,Ashley Perez,No
2020-01-04 02:43:59,725009166,1681842,498.816,Holiday Campaign,No,Boston,Cash,High-Value Customer,Jennifer Jones,No
2023-02-06 00:18:25,6598,7311,1339.98,Email Promo,Yes,Philadelphia,Credit Card,New Customer,Robert Lee,No
2020-06-03 01:22:59,6424410,70054,544.06,Referral,Yes,Seattle,Cash,Regular Customer,Brian Mitchell,No
2021-10-19 03:59:58,154485344,76825244,738.34,Email Promo,No,Detroit,Cash,New Customer,Karen Lewis,No
2023-02-22 16:54:34,4750,88733392,440.916,Summer Sale,Yes,San Francisco,Cash,High-Value Customer,Karen Lewis,No
2020-03-31 00:35:52,7301,29667082,1061.226,Summer Sale,No,Los Angeles,Credit Card,Regular Customer,Kenneth Nelson,No
2020-01-20 23:14:40,98856,2712204,428.34,Referral,Yes,Austin,Cash,New Customer,Richard White,No
2021-11-17 17:42:00,5444,2275863,425.988,Holiday Campaign,Yes,Las Vegas,PayPal,Loyal Customer,Jessica Jackson,No
2020-06-22 18:11:30,7859644,419798736,1993.45,Email Promo,No,Memphis,PayPal,High-Value Customer,Paul Rodriguez,No
2023-05-30 13:43:53,3280,14549,1793.18,Holiday Campaign,No,Jacksonville,PayPal,Regular Customer,Mary Johnson,No
2023-11-11 21:22:22,612723694,83118,400.1508,Holiday Campaign,Yes,Columbus,Cash,New Customer,Daniel Scott,No
2021-05-20 09:20:21,3883665,74467823,807.921,Email Promo,Yes,Denver,Cash,Regular Customer,Mary Johnson,No
2022-03-29 18:23:50,203926042,54789,846.0,Summer Sale,No,Oklahoma City,Credit Card,New Customer,George Harris,No
2020-01-02 09:06:43,8429506,420,33.7608,Holiday Campaign,No,Columbus,PayPal,Loyal Customer,Nancy Moore,Yes
2020-11-18 06:58:28,5298191,5856640,1941.504,Holiday Campaign,Yes,Portland,Cash,High-Value Customer,Margaret Young,No
2021-11-21 13:15:37,858731073,49969176,1562.412,Referral,No,Seattle,Cash,New Customer,William Taylor,No
2020-07-14 02:55:08,3114436,36934843,806.46,Holiday Campaign,No,Charlotte,PayPal,High-Value Customer,Patricia Miller,No
2022-10-23 20:53:07,55532512,881629199,302.247,Email Promo,Yes,Oklahoma City,Cash,New Customer,Linda Clark,No
2020-02-29 00:41:42,24612,89041838,1042.8239999999998,Referral,No,Portland,PayPal,Regular Customer,George Harris,No
2021-06-17 14:15:26,476047301,940,1260.96,Summer Sale,Yes,Nashville,PayPal,High-Value Customer,Ashley Perez,No
2020-09-10 08:01:05,7521,5661,256.338,Summer Sale,No,Austin,Cash,New Customer,Ashley Perez,No
2021-02-15 01:31:52,5480,3516,65.7828,Holiday Campaign,Yes,Louisville,Credit Card,New Customer,Jessica Jackson,Yes
2022-05-22 06:19:07,772,541605,391.76,Email Promo,Yes,Dallas,Credit Card,High-Value Customer,Mark Walker,No
2023-11-04 09:49:18,568468,457777,1061.964,Referral,No,Columbus,Cash,Loyal Customer,Betty Martinez,No
2021-02-04 20:25:28,157450175,511632,19.98,Email Promo,Yes,Nashville,Cash,Regular Customer,Linda Clark,Yes
2020-06-16 19:45:15,82076135,6270251,843.94,Email Promo,Yes,Charlotte,PayPal,Regular Customer,Paul Rodriguez,No
2023-03-25 12:14:49,7342319,576182,692.86,Holiday Campaign,No,Las Vegas,Cash,Regular Customer,Robert Lee,No
2023-08-09 03:30:14,52597119,928429596,1983.27,Holiday Campaign,Yes,Nashville,Cash,New Customer,Sandra Adams,No
2022-11-16 08:20:33,84183,230,43.62,Referral,Yes,Phoenix,Credit Card,High-Value Customer,Susan Harris,Yes
2022-07-20 09:45:16,1437,782879345,76.923,Email Promo,Yes,Chicago,Cash,Loyal Customer,Margaret Young,Yes
2022-04-22 20:06:05,776028910,15537,1397.934,Summer Sale,No,Dallas,Credit Card,Regular Customer,David Hall,No
2022-08-04 23:09:01,4566616,8127,701.4060000000001,Email Promo,Yes,Las Vegas,Credit Card,High-Value Customer,Donna Brooks,No
2020-09-11 07:59:12,37771,514,606.36,Referral,Yes,Detroit,PayPal,High-Value Customer,Margaret Young,No
2021-09-16 02:49:11,942266,5452702,1228.383,Referral,Yes,Houston,Cash,New Customer,Margaret Young,No
2020-06-20 05:16:18,367664,451,853.04,Email Promo,Yes,Milwaukee,PayPal,High-Value Customer,Margaret Young,No
2021-01-26 07:03:58,71968644,517671,2228.136,Email Promo,No,Detroit,PayPal,Loyal Customer,Kenneth Nelson,No
2021-12-17 04:39:55,22277,652626937,223.87199999999999,Holiday Campaign,No,Charlotte,Credit Card,High-Value Customer,Michael Wilson,No
2023-11-13 04:06:42,95880022,269665556,690.852,Referral,Yes,Fort Worth,Cash,New Customer,George Harris,No
2022-09-06 06:17:25,4142008,50483,1324.584,Referral,No,Washington,PayPal,Loyal Customer,Nancy Moore,No
2022-11-11 06:26:39,806036510,3769,126.576,Holiday Campaign,Yes,Boston,Cash,High-Value Customer,Michael Wilson,No
2020-03-08 18:41:25,88454225,2766521,471.58,Holiday Campaign,Yes,New York,Cash,Loyal Customer,Steven Wright,No
2020-01-30 16:20:14,660867,12492,1822.0800000000002,Referral,Yes,Los Angeles,Credit Card,High-Value Customer,James Brown,No
2023-06-26 10:07:37,35577060,662424829,1384.77,Referral,No,San Diego,Credit Card,High-Value Customer,Thomas Turner,No
2021-08-23 16:03:20,45172,223,1197.22,Holiday Campaign,Yes,Austin,Credit Card,Loyal Customer,Steven Wright,No
2021-06-08 17:39:54,2772,945512912,1113.84,Referral,Yes,Charlotte,PayPal,New Customer,Robert Lee,No
2022-06-05 17:08:07,9615921,4921849,1232.25,Referral,Yes,Detroit,Cash,New Customer,Brian Mitchell,No
2022-09-17 21:15:20,758,7898,1110.348,Summer Sale,No,Las Vegas,Credit Card,Regular Customer,Susan Harris,No
2021-04-08 14:06:15,858294932,960,107.22,Summer Sale,No,Baltimore,Cash,High-Value Customer,Joseph Martin,No
2022-09-02 12:28:01,3079,4362828,1334.99,Summer Sale,No,San Francisco,Cash,Loyal Customer,Dorothy King,No
2022-01-28 23:32:02,9980936,73781,571.2443999999999,Email Promo,Yes,San Francisco,Cash,High-Value Customer,Betty Martinez,No
2020-04-06 06:44:22,33188,47901553,901.26,Email Promo,No,Jacksonville,Cash,High-Value Customer,George Harris,No
2023-07-10 13:10:22,686,973562,1672.0,Email Promo,No,Austin,PayPal,High-Value Customer,Richard White,No
2020-09-03 14:22:28,413554015,233,705.8,Summer Sale,Yes,Memphis,PayPal,Regular Customer,Jessica Jackson,No
2022-09-25 12:50:46,70975,5807,981.3,Referral,No,Las Vegas,PayPal,Loyal Customer,Mark Walker,No
2021-12-19 10:27:50,8363,8676,1812.2160000000001,Referral,Yes,Louisville,Credit Card,Regular Customer,Thomas Turner,No
2022-01-06 10:12:57,3983,8662745,853.4879999999999,Referral,Yes,San Jose,Credit Card,High-Value Customer,Lisa Garcia,No
2020-05-08 21:54:29,28680,931,498.2,Referral,Yes,Charlotte,Credit Card,New Customer,Susan Harris,No
2021-03-24 22:01:06,783568601,623,1049.35,Email Promo,Yes,Charlotte,Credit Card,Loyal Customer,Richard White,No
2023-11-07 17:00:04,62435396,74049,895.284,Referral,No,Dallas,Cash,Loyal Customer,Michael Wilson,No
2022-07-13 00:37:31,17585523,554551633,1929.09,Summer Sale,No,San Antonio,Credit Card,New Customer,Elizabeth Davis,No
2023-11-14 04:50:36,34812367,71824,1383.1560000000002,Referral,No,Memphis,PayPal,Loyal Customer,Thomas Turner,No
2023-08-01 00:26:07,1085239,654815,268.89,Summer Sale,Yes,Nashville,PayPal,Loyal Customer,Kenneth Nelson,No
2021-09-06 15:36:54,38269696,59225998,1465.857,Email Promo,No,Louisville,PayPal,High-Value Customer,David Hall,No
2020-09-14 14:05:05,3942,99312,1827.71,Holiday Campaign,Yes,San Diego,Cash,Loyal Customer,Charles Anderson,No
2022-03-18 12:56:48,5536,7348,30.43,Summer Sale,No,Indianapolis,Credit Card,Regular Customer,Charles Anderson,Yes
2020-09-22 15:30:58,771,8368263,1008.13,Referral,Yes,San Francisco,Cash,Loyal Customer,William Taylor,No
2022-11-24 07:37:12,21691,2291,1242.696,Summer Sale,Yes,Jacksonville,PayPal,Loyal Customer,Patricia Miller,No
2023-12-22 06:41:38,38573751,83936,2183.52,Referral,No,Boston,Cash,New Customer,Charles Anderson,No
2023-09-30 17:27:08,53507,6726230,1733.86,Holiday Campaign,Yes,Portland,Cash,New Customer,Thomas Turner,No
2022-04-28 06:47:12,19140,4045219,1227.51,Email Promo,Yes,Milwaukee,Credit Card,New Customer,Elizabeth Davis,No
2021-07-31 09:41:23,81131,658778,934.67,Email Promo,Yes,San Francisco,Cash,Loyal Customer,William Taylor,No
2020-04-10 23:45:45,6650094,7598,1615.518,Email Promo,No,San Jose,Cash,Regular Customer,William Taylor,No
2021-02-05 21:55:05,573674326,99776099,40.32,Referral,No,Seattle,PayPal,Loyal Customer,Charles Anderson,Yes
2021-04-18 19:35:54,804,51092931,1444.509,Summer Sale,No,Seattle,PayPal,Regular Customer,Steven Wright,No
2022-01-09 07:36:40,489810,993,1122.7679999999998,Holiday Campaign,No,Philadelphia,Cash,High-Value Customer,Patricia Miller,No
2020-09-19 05:16:22,5634,4271065,1426.47,Holiday Campaign,Yes,Austin,PayPal,New Customer,Mark Walker,No
2020-09-19 06:05:20,614844,2046,227.83,Referral,No,Louisville,Credit Card,Loyal Customer,Karen Lewis,No
2023-12-08 07:13:36,14157,35350,1672.9319999999998,Holiday Campaign,Yes,San Diego,Cash,Regular Customer,Edward Torres,No
2022-06-16 04:56:55,84620722,258735,1068.552,Summer Sale,Yes,Columbus,Cash,Regular Customer,Mark Walker,No
2021-10-20 12:52:10,5812243,55676,1130.77,Referral,Yes,Louisville,PayPal,Loyal Customer,Joseph Martin,No
2021-03-25 07:00:01,1510,971945,1392.5430000000001,Email Promo,No,Milwaukee,Credit Card,Regular Customer,Nancy Moore,No
2021-03-10 07:28:56,167393974,53125,1593.46,Summer Sale,No,Columbus,PayPal,Loyal Customer,Thomas Turner,No
2022-08-12 22:36:27,708512,547156684,332.65,Referral,Yes,Las Vegas,Cash,New Customer,Daniel Scott,No
2021-08-02 11:16:35,712876721,38543,1558.61,Holiday Campaign,Yes,Detroit,Credit Card,New Customer,Nancy Moore,No
2020-02-13 02:05:04,827237,68301375,390.66,Summer Sale,No,Detroit,PayPal,High-Value Customer,Donna Brooks,No
2020-01-23 22:51:19,963186015,802168,1977.504,Holiday Campaign,Yes,Houston,Cash,New Customer,Sandra Adams,No
2023-01-29 01:49:57,33707,3171,1471.122,Email Promo,No,Philadelphia,Cash,Loyal Customer,Charles Anderson,No
2022-06-28 22:58:24,4649006,80671,1893.43,Summer Sale,Yes,Washington,Cash,Regular Customer,Ashley Perez,No
2020-01-24 05:18:38,403,11284397,1464.1560000000002,Email Promo,Yes,Fort Worth,Cash,High-Value Customer,John Smith,No
2021-05-13 09:21:03,2882568,355570,1677.24,Email Promo,No,Dallas,Cash,Loyal Customer,Mary Johnson,No
2021-06-21 05:03:37,252,8369904,1193.95,Email Promo,Yes,Indianapolis,Credit Card,New Customer,Mary Johnson,No
2022-10-13 04:20:16,33857,57292,445.572,Referral,No,San Antonio,Credit Card,Regular Customer,Kenneth Nelson,No
2023-01-18 22:23:16,96710,130289,421.8696,Referral,Yes,Columbus,Cash,Loyal Customer,Mary Johnson,No
2022-08-15 14:45:53,447,8768,89.09,Holiday Campaign,Yes,San Antonio,Cash,Loyal Customer,Steven Wright,Yes
2020-08-13 01:59:16,4728,364946,944.68,Email Promo,Yes,San Diego,Cash,Loyal Customer,John Smith,No
2021-01-30 17:26:55,79672,997206922,1039.548,Referral,Yes,Nashville,Credit Card,Loyal Customer,Mark Walker,No
2020-02-28 06:24:46,1596016,580899546,1068.828,Holiday Campaign,Yes,San Jose,PayPal,High-Value Customer,Linda Clark,No
2022-08-29 18:07:45,6217235,569525067,80.32,Email Promo,Yes,Seattle,Cash,Regular Customer,John Smith,Yes
2021-04-28 00:18:34,937,591324,1327.12,Email Promo,No,San Jose,PayPal,Loyal Customer,Robert Lee,No
2022-11-25 18:02:38,107552,68731408,2370.828,Summer Sale,No,Houston,Cash,High-Value Customer,Kenneth Nelson,No
2021-09-12 03:15:42,3045,6039843,1500.96,Referral,Yes,Houston,Cash,New Customer,Paul Rodriguez,No
2023-02-10 12:49:25,700017,35305,1978.3655999999999,Referral,No,San Diego,Credit Card,Regular Customer,Steven Wright,No
2023-07-18 07:00:42,85068989,2640,1228.52,Holiday Campaign,No,Charlotte,PayPal,Regular Customer,Robert Lee,No
2023-10-28 11:07:30,5470481,95133,471.89,Referral,No,San Francisco,PayPal,Loyal Customer,Carol Hall,No
2023-03-10 04:56:40,888,915,1547.8,Referral,No,Las Vegas,Credit Card,Loyal Customer,Kenneth Nelson,No
2021-02-14 21:52:10,13634,5295789,782.376,Summer Sale,Yes,Memphis,PayPal,Loyal Customer,Carol Hall,No
2023-05-08 09:45:54,65007,807,1538.613,Referral,No,Las Vegas,Credit Card,New Customer,Joseph Martin,No
2022-12-16 11:22:04,330,4760506,407.03999999999996,Referral,No,Chicago,Credit Card,Regular Customer,Donna Brooks,No
2021-12-07 14:37:53,96355194,498150624,159.324,Email Promo,Yes,Washington,PayPal,New Customer,Linda Clark,No
2023-07-16 02:45:35,2775200,9068,830.01,Email Promo,Yes,San Antonio,PayPal,New Customer,Patricia Miller,No
2020-08-23 22:45:22,24142598,497155,131.44,Holiday Campaign,No,San Diego,Credit Card,New Customer,Sandra Adams,No
2020-03-19 21:02:27,406,8253566,934.5239999999999,Summer Sale,No,San Diego,Cash,New Customer,Jennifer Jones,No
2020-01-25 12:09:57,8688775,937740500,1798.4808,Email Promo,No,San Francisco,Cash,Loyal Customer,Sandra Adams,No
2021-08-25 05:51:26,466964,63733,1257.43,Referral,No,Philadelphia,Credit Card,Loyal Customer,Ashley Perez,No
2021-07-07 13:20:05,8088,14937327,1647.24,Holiday Campaign,Yes,Fort Worth,PayPal,Loyal Customer,William Taylor,No
2022-09-09 07:52:25,994,35635288,1345.15,Email Promo,No,Oklahoma City,Credit Card,High-Value Customer,Michael Wilson,No
2020-07-18 14:07:03,1468,446163,279.77,Referral,No,San Diego,PayPal,Regular Customer,Charles Anderson,No
2021-09-28 23:46:54,7200103,3811,1600.55,Holiday Campaign,No,Jacksonville,Cash,New Customer,David Hall,No
2022-05-22 16:18:36,4034,896185,582.78,Summer Sale,Yes,Las Vegas,Cash,Regular Customer,Edward Torres,No
2020-01-22 02:23:26,60873,843020,1068.3239999999998,Summer Sale,Yes,Charlotte,PayPal,New Customer,William Taylor,No
2021-01-29 09:51:50,5312,24346,1017.6479999999999,Summer Sale,Yes,Houston,PayPal,Loyal Customer,Robert Lee,No
2020-10-03 05:38:19,93928707,3586018,958.28,Summer Sale,Yes,Oklahoma City,Credit Card,High-Value Customer,Paul Rodriguez,No
2022-11-19 09:15:52,49733,44594,1333.812,Holiday Campaign,No,New York,Credit Card,High-Value Customer,William Taylor,No
2021-02-24 16:44:51,6163958,775719,2062.092,Summer Sale,No,Phoenix,Cash,High-Value Customer,John Smith,No
2022-07-03 19:33:16,840279,935836,759.21,Holiday Campaign,No,Los Angeles,PayPal,Loyal Customer,Edward Torres,No
2020-02-16 10:12:31,598585,787374,251.90399999999997,Summer Sale,Yes,Detroit,PayPal,Loyal Customer,Margaret Young,No
2022-11-16 04:23:59,5948,787918204,904.9968,Referral,No,Charlotte,Cash,New Customer,Brian Mitchell,No
2020-02-20 23:27:10,240,48982,409.53599999999994,Email Promo,Yes,Boston,Cash,New Customer,Joseph Martin,No
2022-07-23 12:12:41,5971,764336860,594.52,Summer Sale,Yes,Denver,Cash,Regular Customer,Mark Walker,No
2021-05-24 03:37:23,185607,8676070,1442.75,Referral,Yes,Fort Worth,Cash,New Customer,Brian Mitchell,No
2022-02-19 16:09:02,4995,925108164,978.012,Holiday Campaign,Yes,Baltimore,Credit Card,Loyal Customer,Ashley Perez,No
2022-01-24 01:18:12,973185,179,1355.148,Holiday Campaign,No,Dallas,Cash,Regular Customer,David Hall,No
2021-02-06 23:07:39,1889994,711889405,57.059999999999995,Holiday Campaign,Yes,Phoenix,PayPal,Loyal Customer,Joseph Martin,Yes
2023-08-27 20:24:17,628876,57584475,1190.91,Summer Sale,No,Louisville,Cash,New Customer,Michael Wilson,No
2020-11-27 09:36:40,47042878,9815960,1038.132,Summer Sale,No,Nashville,Cash,Loyal Customer,Robert Lee,No
2020-09-17 10:00:54,6051691,244118815,1579.85,Referral,No,Dallas,Credit Card,High-Value Customer,Susan Harris,No
2021-03-25 04:58:39,4019,437,1215.98,Email Promo,Yes,Las Vegas,Credit Card,High-Value Customer,James Brown,No
2023-09-18 02:35:06,62643459,106031441,1887.03,Summer Sale,Yes,Austin,Cash,Loyal Customer,Nancy Moore,No
2022-03-08 23:44:37,633157764,736,1235.78,Summer Sale,Yes,Charlotte,Cash,New Customer,James Brown,No
2020-02-22 11:17:20,1523,8250,2009.016,Holiday Campaign,Yes,San Jose,Credit Card,New Customer,John Smith,No
2023-08-26 21:06:57,66207,3316,411.17,Referral,Yes,Washington,Credit Card,Loyal Customer,Ashley Perez,No
2022-01-05 16:38:38,54635,15421,1749.24,Holiday Campaign,Yes,Memphis,Cash,High-Value Customer,Thomas Turner,No
2020-01-15 17:52:10,52274,75329,604.92,Email Promo,No,Memphis,Cash,Loyal Customer,Ashley Perez,No
2020-08-24 12:12:23,605623588,2155702,830.53,Summer Sale,No,Dallas,PayPal,Regular Customer,Jennifer Jones,No
2023-02-09 10:27:39,4642,321750429,930.288,Referral,No,Charlotte,PayPal,High-Value Customer,James Brown,No
2020-01-28 09:51:18,940087366,265038,1807.968,Email Promo,Yes,Baltimore,Credit Card,High-Value Customer,Edward Torres,No
2022-08-20 22:29:35,300641093,44116341,1171.719,Holiday Campaign,No,Los Angeles,PayPal,Regular Customer,Joseph Martin,No
2020-12-23 23:54:52,2493723,2526,2340.156,Holiday Campaign,Yes,Washington,PayPal,High-Value Customer,Carol Hall,No
2023-10-09 17:13:18,264264,914116,255.79,Holiday Campaign,Yes,Memphis,PayPal,New Customer,Dorothy King,No
2022-09-11 13:07:32,21236,712039365,658.66,Email Promo,Yes,Milwaukee,Cash,New Customer,Donna Brooks,No
2020-05-03 14:59:24,52801674,20385810,1302.42,Email Promo,No,Indianapolis,Cash,Loyal Customer,Mary Johnson,No
2021-03-31 14:52:00,85936,62122,188.73,Summer Sale,No,Detroit,Cash,New Customer,Paul Rodriguez,No
2023-08-17 23:01:08,32091985,9592369,370.01,Summer Sale,Yes,San Francisco,Credit Card,Loyal Customer,Mary Johnson,No
2022-03-19 03:24:09,287708,94236,1065.3,Summer Sale,Yes,Nashville,Cash,High-Value Customer,Elizabeth Davis,No
2021-06-06 06:06:09,797,6547,1331.802,Referral,Yes,Las Vegas,Credit Card,High-Value Customer,John Smith,No
2020-10-11 20:11:02,24758824,372790,1702.91,Referral,Yes,San Francisco,Cash,High-Value Customer,Ashley Perez,No
2021-12-24 19:41:54,4543468,4057,451.16400000000004,Holiday Campaign,Yes,Jacksonville,PayPal,Regular Customer,Joseph Martin,No
2020-07-10 17:29:29,458,65686180,168.14,Referral,No,Louisville,PayPal,New Customer,Brian Mitchell,No
2021-06-14 23:00:21,446165466,274454,794.99,Summer Sale,Yes,Fort Worth,PayPal,Loyal Customer,Sandra Adams,No
2020-12-07 12:03:34,434344,32136,1178.928,Summer Sale,Yes,Charlotte,Cash,New Customer,Edward Torres,No
2022-10-14 22:50:34,92751706,928303,1409.481,Summer Sale,No,Washington,Credit Card,High-Value Customer,Sandra Adams,No
2020-01-01 14:57:39,949643590,183812,1383.36,Referral,Yes,Charlotte,PayPal,New Customer,John Smith,No
2023-11-19 11:38:51,11975047,6904,2135.772,Email Promo,No,Milwaukee,Credit Card,New Customer,Elizabeth Davis,No
2023-04-27 20:27:19,41978967,59968684,975.3480000000001,Email Promo,Yes,Oklahoma City,Credit Card,High-Value Customer,Mary Johnson,No
2021-05-25 18:49:39,36838,6214,1567.93,Referral,Yes,Phoenix,Cash,Loyal Customer,Robert Lee,No
2022-09-02 12:15:33,5266,5861053,1414.56,Holiday Campaign,Yes,Washington,PayPal,Loyal Customer,James Brown,No
2023-10-21 01:44:28,379,10316717,1914.27,Email Promo,No,Washington,Cash,Loyal Customer,Mary Johnson,No
2022-03-21 15:12:57,6122,605117328,641.86,Summer Sale,Yes,Philadelphia,PayPal,New Customer,Ashley Perez,No
2021-11-27 10:53:31,955,6428610,2101.776,Holiday Campaign,No,Milwaukee,PayPal,New Customer,Susan Harris,No
2021-08-16 07:07:38,23262851,93740,1005.19,Holiday Campaign,Yes,Baltimore,Cash,Loyal Customer,Joseph Martin,No
2023-07-17 05:04:05,91695632,549975,658.22,Summer Sale,No,Philadelphia,Cash,Loyal Customer,Richard White,No
2020-09-28 15:39:58,25368,60969,1675.62,Email Promo,Yes,Jacksonville,Credit Card,Regular Customer,Paul Rodriguez,No
2021-03-12 16:29:29,6707,742469,1150.866,Holiday Campaign,No,Denver,Cash,Loyal Customer,William Taylor,No
2020-10-02 19:08:11,63743,746968,1884.56,Email Promo,No,Boston,Credit Card,New Customer,Daniel Scott,No
2022-06-22 03:49:44,5571424,75888,363.64,Email Promo,No,Jacksonville,Cash,Loyal Customer,Jennifer Jones,No
2021-09-07 18:47:19,9432786,32219176,1832.33,Email Promo,No,Louisville,PayPal,New Customer,John Smith,No
2023-06-14 15:38:37,8317861,56985,909.13,Holiday Campaign,No,Boston,PayPal,New Customer,Jessica Jackson,No
2021-08-11 22:48:05,9244,83635,274.37,Referral,Yes,Boston,PayPal,Regular Customer,Richard White,No
2023-12-11 00:52:55,34357028,148177289,2209.488,Summer Sale,No,San Francisco,Cash,Regular Customer,Charles Anderson,No
2023-09-18 19:19:03,5761980,2692,902.8439999999999,Summer Sale,No,San Francisco,Cash,Loyal Customer,Robert Lee,No
2021-02-13 09:34:51,486282248,397485216,2162.364,Holiday Campaign,No,Philadelphia,Credit Card,Loyal Customer,Steven Wright,No
2023-02-12 17:48:05,75419425,603700127,1720.6668,Email Promo,Yes,Portland,Cash,New Customer,Karen Lewis,No
2021-05-05 07:39:23,1715965,3155156,459.23,Email Promo,Yes,Louisville,Credit Card,New Customer,Daniel Scott,No
2022-11-03 18:35:16,4227,117,350.7408,Referral,Yes,Memphis,Cash,High-Value Customer,Nancy Moore,No
2020-02-03 12:31:47,6399522,21244,1681.128,Summer Sale,No,Chicago,Cash,Regular Customer,Patricia Miller,No
2023-05-19 13:07:46,974923,3094,1464.4,Email Promo,Yes,Indianapolis,Cash,Loyal Customer,Betty Martinez,No
2020-10-08 12:25:31,2033,282,657.225,Holiday Campaign,Yes,Dallas,Cash,High-Value Customer,Sandra Adams,No
2021-01-18 13:50:50,1554,83403502,658.176,Email Promo,Yes,Boston,Credit Card,New Customer,Ashley Perez,No
2022-03-10 18:21:53,780052853,80267590,309.627,Summer Sale,No,Nashville,Cash,Loyal Customer,David Hall,No
2023-01-07 02:25:27,6321,26564345,1374.984,Holiday Campaign,Yes,San Francisco,PayPal,Regular Customer,Nancy Moore,No
2020-11-23 03:39:23,40151666,3349,1070.928,Summer Sale,No,Columbus,PayPal,New Customer,Thomas Turner,No
2020-08-06 01:45:39,66382939,56152,1212.4530000000002,Email Promo,Yes,San Antonio,Cash,High-Value Customer,Joseph Martin,No
2022-04-05 13:30:21,51967333,169229801,1091.763,Email Promo,No,Milwaukee,Credit Card,Loyal Customer,Nancy Moore,No
2020-02-16 10:52:52,908,7629,627.552,Email Promo,No,Indianapolis,PayPal,Loyal Customer,Linda Clark,No
2023-06-28 07:44:16,8321,860027,98.09,Referral,No,Indianapolis,Credit Card,New Customer,Edward Torres,Yes
2020-11-12 23:10:39,12127,223390212,497.6316,Summer Sale,Yes,Baltimore,PayPal,High-Value Customer,Brian Mitchell,No
2020-05-09 01:03:36,1365,8206,1569.98,Referral,Yes,Chicago,Cash,New Customer,Charles Anderson,No
2021-03-22 03:46:39,11606247,52258451,800.07,Summer Sale,Yes,Columbus,Cash,Loyal Customer,Ashley Perez,No
2020-12-03 21:09:40,4694611,69350,515.244,Summer Sale,No,Milwaukee,Cash,Loyal Customer,Kenneth Nelson,No
2020-06-01 09:35:13,73514180,59722521,1564.95,Holiday Campaign,Yes,Columbus,Cash,New Customer,Nancy Moore,No
2022-02-23 07:48:44,5482868,61051946,1464.8999999999999,Email Promo,No,Memphis,Credit Card,New Customer,Patricia Miller,No
2022-09-04 07:01:58,63609025,556746330,1567.5120000000002,Referral,No,Oklahoma City,Credit Card,Regular Customer,Lisa Garcia,No
2021-02-06 09:15:19,10438947,775236972,721.212,Referral,Yes,Chicago,Credit Card,Loyal Customer,Dorothy King,No
2020-02-14 15:08:04,60385,7748857,1419.072,Holiday Campaign,Yes,Milwaukee,PayPal,Regular Customer,Dorothy King,No
2022-11-02 23:24:29,3460989,598835,2072.4959999999996,Referral,Yes,Denver,Credit Card,New Customer,Carol Hall,No
2022-04-16 23:34:42,542342,7470,374.78,Holiday Campaign,No,Charlotte,Cash,Loyal Customer,Karen Lewis,No
2023-06-21 05:31:13,446886,930956,1021.15,Summer Sale,No,Los Angeles,Credit Card,High-Value Customer,Steven Wright,No
2022-04-26 09:57:44,7921090,470,1180.91,Summer Sale,No,Austin,Cash,Loyal Customer,David Hall,No
2022-11-02 12:23:34,7746,4950280,1033.9488,Email Promo,No,Columbus,Credit Card,New Customer,Steven Wright,No
2023-03-07 13:56:04,4125,36440368,383.256,Referral,Yes,New York,Cash,Loyal Customer,David Hall,No
2020-10-06 02:03:32,352178,78587334,1689.49,Referral,No,Columbus,Cash,New Customer,Paul Rodriguez,No
2022-05-20 09:11:02,382304,782091,693.018,Holiday Campaign,No,Columbus,Cash,Regular Customer,Margaret Young,No
2023-06-02 04:06:02,30233,1740,1529.92,Referral,No,Portland,Cash,High-Value Customer,Betty Martinez,No
2022-09-01 20:23:51,8242,4735,161.02,Holiday Campaign,Yes,Detroit,Credit Card,New Customer,Carol Hall,No
2021-11-27 10:31:52,4459,81104,1785.4560000000001,Holiday Campaign,No,San Antonio,Credit Card,High-Value Customer,Lisa Garcia,No
